"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_252",250,1,5.0012489618,1,5
"2",5,1,"conf_252",500,1,1.6077363586,1,5
"3",5,1,"conf_252",1500,1,0.1044510518,1,5
"4",5,1,"conf_252",2500,1,0.0054597783,1,5
"5",5,1,"conf_252",5000,1,1.2463e-06,1,5
"6",5,1,"conf_252",7500,1,2e-10,1,5
"7",5,1,"conf_252",250,2,3.2626634197,1,5
"8",5,1,"conf_252",500,2,1.1624202744,1,5
"9",5,1,"conf_252",1500,2,0.1062107747,1,5
"10",5,1,"conf_252",2500,2,0.0060584508,1,5
"11",5,1,"conf_252",5000,2,1.8249e-06,1,5
"12",5,1,"conf_252",7500,2,3e-10,1,5
"13",5,1,"conf_252",250,3,3.8085045419,1,5
"14",5,1,"conf_252",500,3,1.5118379259,1,5
"15",5,1,"conf_252",1500,3,0.0496654009,1,5
"16",5,1,"conf_252",2500,3,0.0058069477,1,5
"17",5,1,"conf_252",5000,3,2.0927e-06,1,5
"18",5,1,"conf_252",7500,3,6e-10,1,5
"19",5,1,"conf_252",250,4,3.119486857,1,5
"20",5,1,"conf_252",500,4,2.0491471952,1,5
"21",5,1,"conf_252",1500,4,0.1076711817,1,5
"22",5,1,"conf_252",2500,4,0.0030699893,1,5
"23",5,1,"conf_252",5000,4,6.3909e-06,1,5
"24",5,1,"conf_252",7500,4,9e-10,1,5
"25",5,1,"conf_252",250,5,3.9437724372,1,5
"26",5,1,"conf_252",500,5,3.3355231571,1,5
"27",5,1,"conf_252",1500,5,0.0368462909,1,5
"28",5,1,"conf_252",2500,5,0.0056093387,1,5
"29",5,1,"conf_252",5000,5,2.5109e-06,1,5
"30",5,1,"conf_252",7500,5,5e-10,1,5
"31",5,1,"conf_252",250,6,5.9762478887,1,5
"32",5,1,"conf_252",500,6,2.1902836089,1,5
"33",5,1,"conf_252",1500,6,0.0580199158,1,5
"34",5,1,"conf_252",2500,6,0.0057496929,1,5
"35",5,1,"conf_252",5000,6,2.6918e-06,1,5
"36",5,1,"conf_252",7500,6,4e-10,1,5
"37",5,1,"conf_252",250,7,4.0843045419,1,5
"38",5,1,"conf_252",500,7,2.1354377005,1,5
"39",5,1,"conf_252",1500,7,0.032775627,1,5
"40",5,1,"conf_252",2500,7,0.0049994725,1,5
"41",5,1,"conf_252",5000,7,2.0555e-06,1,5
"42",5,1,"conf_252",7500,7,5e-10,1,5
"43",5,1,"conf_252",250,8,1.9498009536,1,5
"44",5,1,"conf_252",500,8,1.9498009536,1,5
"45",5,1,"conf_252",1500,8,0.0521508831,1,5
"46",5,1,"conf_252",2500,8,0.000774201,1,5
"47",5,1,"conf_252",5000,8,6.578e-07,1,5
"48",5,1,"conf_252",7500,8,2e-10,1,5
"49",5,1,"conf_252",250,9,1.5673352142,1,5
"50",5,1,"conf_252",500,9,0.7044551017,1,5
"51",5,1,"conf_252",1500,9,0.0206067326,1,5
"52",5,1,"conf_252",2500,9,0.0009390869,1,5
"53",5,1,"conf_252",5000,9,6.9e-07,1,5
"54",5,1,"conf_252",7500,9,2e-10,1,5
"55",5,1,"conf_252",250,10,1.4165266679,1,5
"56",5,1,"conf_252",500,10,1.4165266679,1,5
"57",5,1,"conf_252",1500,10,0.1157354921,1,5
"58",5,1,"conf_252",2500,10,0.0023737186,1,5
"59",5,1,"conf_252",5000,10,1.0087e-06,1,5
"60",5,1,"conf_252",7500,10,4e-10,1,5
"61",5,1,"conf_252",250,11,4.5014727806,1,5
"62",5,1,"conf_252",500,11,2.7140077776,1,5
"63",5,1,"conf_252",1500,11,0.1550028281,1,5
"64",5,1,"conf_252",2500,11,0.0060272554,1,5
"65",5,1,"conf_252",5000,11,7.358e-07,1,5
"66",5,1,"conf_252",7500,11,3e-10,1,5
"67",5,1,"conf_252",250,12,3.0246820406,1,5
"68",5,1,"conf_252",500,12,1.4475743757,1,5
"69",5,1,"conf_252",1500,12,0.0961445616,1,5
"70",5,1,"conf_252",2500,12,0.004059167,1,5
"71",5,1,"conf_252",5000,12,6.7482e-06,1,5
"72",5,1,"conf_252",7500,12,4e-10,1,5
"73",5,1,"conf_252",250,13,3.8758649069,1,5
"74",5,1,"conf_252",500,13,1.627539985,1,5
"75",5,1,"conf_252",1500,13,0.0481192938,1,5
"76",5,1,"conf_252",2500,13,0.0020171112,1,5
"77",5,1,"conf_252",5000,13,2.8032e-06,1,5
"78",5,1,"conf_252",7500,13,1e-10,1,5
"79",5,1,"conf_252",250,14,3.091318326,1,5
"80",5,1,"conf_252",500,14,1.7973118139,1,5
"81",5,1,"conf_252",1500,14,0.12822316,1,5
"82",5,1,"conf_252",2500,14,0.0047452093,1,5
"83",5,1,"conf_252",5000,14,5.574e-06,1,5
"84",5,1,"conf_252",7500,14,5e-10,1,5
"85",5,1,"conf_252",250,15,6.2856548179,1,5
"86",5,1,"conf_252",500,15,2.4487778268,1,5
"87",5,1,"conf_252",1500,15,0.0585955559,1,5
"88",5,1,"conf_252",2500,15,0.0053665032,1,5
"89",5,1,"conf_252",5000,15,3.1182e-06,1,5
"90",5,1,"conf_252",7500,15,4e-10,1,5
"91",5,1,"conf_252",250,16,5.9367490689,1,5
"92",5,1,"conf_252",500,16,2.2965491313,1,5
"93",5,1,"conf_252",1500,16,0.0537230224,1,5
"94",5,1,"conf_252",2500,16,0.0039448289,1,5
"95",5,1,"conf_252",5000,16,3.255e-07,1,5
