"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_157",1500,1,8.5684424268,1,30
"2",30,1,"conf_157",3000,1,1.0107684724,1,30
"3",30,1,"conf_157",9000,1,3.73201e-05,1,30
"4",30,1,"conf_157",15000,1,3.7e-09,1,30
"5",30,1,"conf_157",30000,1,0,1,30
"6",30,1,"conf_157",45000,1,0,1,30
"7",30,1,"conf_157",1500,2,12.1209175638,1,30
"8",30,1,"conf_157",3000,2,1.1995691876,1,30
"9",30,1,"conf_157",9000,2,9.84284e-05,1,30
"10",30,1,"conf_157",15000,2,5.6e-09,1,30
"11",30,1,"conf_157",30000,2,0,1,30
"12",30,1,"conf_157",45000,2,0,1,30
"13",30,1,"conf_157",1500,3,6.6263096615,1,30
"14",30,1,"conf_157",3000,3,0.9387783433,1,30
"15",30,1,"conf_157",9000,3,8.39957e-05,1,30
"16",30,1,"conf_157",15000,3,1.39e-08,1,30
"17",30,1,"conf_157",30000,3,0,1,30
"18",30,1,"conf_157",45000,3,0,1,30
"19",30,1,"conf_157",1500,4,12.8224748913,1,30
"20",30,1,"conf_157",3000,4,1.1902333042,1,30
"21",30,1,"conf_157",9000,4,0.0001044631,1,30
"22",30,1,"conf_157",15000,4,1.02e-08,1,30
"23",30,1,"conf_157",30000,4,0,1,30
"24",30,1,"conf_157",45000,4,0,1,30
"25",30,1,"conf_157",1500,5,12.5688961358,1,30
"26",30,1,"conf_157",3000,5,1.9646371696,1,30
"27",30,1,"conf_157",9000,5,0.0003919781,1,30
"28",30,1,"conf_157",15000,5,2.01e-08,1,30
"29",30,1,"conf_157",30000,5,0,1,30
"30",30,1,"conf_157",45000,5,0,1,30
"31",30,1,"conf_157",1500,6,13.0432219726,1,30
"32",30,1,"conf_157",3000,6,1.5139891752,1,30
"33",30,1,"conf_157",9000,6,0.0001258567,1,30
"34",30,1,"conf_157",15000,6,2.09e-08,1,30
"35",30,1,"conf_157",30000,6,0,1,30
"36",30,1,"conf_157",45000,6,0,1,30
"37",30,1,"conf_157",1500,7,10.9094365232,1,30
"38",30,1,"conf_157",3000,7,2.7133286477,1,30
"39",30,1,"conf_157",9000,7,0.0003312245,1,30
"40",30,1,"conf_157",15000,7,9.8e-09,1,30
"41",30,1,"conf_157",30000,7,0,1,30
"42",30,1,"conf_157",45000,7,0,1,30
