"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_466",250,1,1.6241814067,1,5
"2",5,1,"conf_466",500,1,1.6241814067,1,5
"3",5,1,"conf_466",1500,1,0.4827563462,1,5
"4",5,1,"conf_466",2500,1,0.1912756163,1,5
"5",5,1,"conf_466",5000,1,0.0103197476,1,5
"6",5,1,"conf_466",7500,1,8.61193e-05,1,5
"7",5,1,"conf_466",250,2,7.1694795806,1,5
"8",5,1,"conf_466",500,2,3.6984332005,1,5
"9",5,1,"conf_466",1500,2,0.6908707637,1,5
"10",5,1,"conf_466",2500,2,0.295533032,1,5
"11",5,1,"conf_466",5000,2,0.011004521,1,5
"12",5,1,"conf_466",7500,2,0.0001759127,1,5
"13",5,1,"conf_466",250,3,4.6651665602,1,5
"14",5,1,"conf_466",500,3,1.9428360119,1,5
"15",5,1,"conf_466",1500,3,0.4981646395,1,5
"16",5,1,"conf_466",2500,3,0.1863168496,1,5
"17",5,1,"conf_466",5000,3,0.0044787385,1,5
"18",5,1,"conf_466",7500,3,0.0001172448,1,5
"19",5,1,"conf_466",250,4,14.1620049303,1,5
"20",5,1,"conf_466",500,4,5.2811460833,1,5
"21",5,1,"conf_466",1500,4,0.3575461963,1,5
"22",5,1,"conf_466",2500,4,0.2564015954,1,5
"23",5,1,"conf_466",5000,4,0.0065745105,1,5
"24",5,1,"conf_466",7500,4,0.0001914734,1,5
"25",5,1,"conf_466",250,5,3.4031335579,1,5
"26",5,1,"conf_466",500,5,2.201390497,1,5
"27",5,1,"conf_466",1500,5,1.0983233205,1,5
"28",5,1,"conf_466",2500,5,0.1256006701,1,5
"29",5,1,"conf_466",5000,5,0.0047800788,1,5
"30",5,1,"conf_466",7500,5,0.0001429783,1,5
"31",5,1,"conf_466",250,6,4.742341109,1,5
"32",5,1,"conf_466",500,6,2.4591656333,1,5
"33",5,1,"conf_466",1500,6,0.2163265726,1,5
"34",5,1,"conf_466",2500,6,0.1212520329,1,5
"35",5,1,"conf_466",5000,6,0.0051697582,1,5
"36",5,1,"conf_466",7500,6,8.92471e-05,1,5
"37",5,1,"conf_466",250,7,6.314544418,1,5
"38",5,1,"conf_466",500,7,1.0722798967,1,5
"39",5,1,"conf_466",1500,7,0.4831926785,1,5
"40",5,1,"conf_466",2500,7,0.1826252006,1,5
"41",5,1,"conf_466",5000,7,0.0035143465,1,5
"42",5,1,"conf_466",7500,7,0.0002157883,1,5
"43",5,1,"conf_466",250,8,2.1158012443,1,5
"44",5,1,"conf_466",500,8,2.1158012443,1,5
"45",5,1,"conf_466",1500,8,1.0793648562,1,5
"46",5,1,"conf_466",2500,8,0.1928250441,1,5
"47",5,1,"conf_466",5000,8,0.0027415244,1,5
"48",5,1,"conf_466",7500,8,0.0001810291,1,5
"49",5,1,"conf_466",250,9,3.3465891341,1,5
"50",5,1,"conf_466",500,9,3.3465891341,1,5
"51",5,1,"conf_466",1500,9,0.2645036471,1,5
"52",5,1,"conf_466",2500,9,0.1318490697,1,5
"53",5,1,"conf_466",5000,9,0.0049337615,1,5
"54",5,1,"conf_466",7500,9,3.884e-05,1,5
"55",5,1,"conf_466",250,10,3.4485221239,1,5
"56",5,1,"conf_466",500,10,3.3965713857,1,5
"57",5,1,"conf_466",1500,10,0.7417338492,1,5
"58",5,1,"conf_466",2500,10,0.1075966171,1,5
"59",5,1,"conf_466",5000,10,0.00212447,1,5
"60",5,1,"conf_466",7500,10,2.85468e-05,1,5
"61",5,1,"conf_466",250,11,4.6420688752,1,5
"62",5,1,"conf_466",500,11,3.4990383756,1,5
"63",5,1,"conf_466",1500,11,0.3862188822,1,5
"64",5,1,"conf_466",2500,11,0.1501156969,1,5
"65",5,1,"conf_466",5000,11,0.0035019141,1,5
"66",5,1,"conf_466",7500,11,7.09153e-05,1,5
"67",5,1,"conf_466",250,12,1.5754688224,1,5
"68",5,1,"conf_466",500,12,1.1411927095,1,5
"69",5,1,"conf_466",1500,12,0.6492633367,1,5
"70",5,1,"conf_466",2500,12,0.2390164368,1,5
"71",5,1,"conf_466",5000,12,0.0001994542,1,5
"72",5,1,"conf_466",7500,12,0.0001994542,1,5
"73",5,1,"conf_466",250,13,3.2857707623,1,5
"74",5,1,"conf_466",500,13,1.7712413209,1,5
"75",5,1,"conf_466",1500,13,0.9807325471,1,5
"76",5,1,"conf_466",2500,13,0.0903124026,1,5
"77",5,1,"conf_466",5000,13,0.007047231,1,5
