"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_73",1500,1,46.5568988214,5,30
"2",30,1,"conf_73",3000,1,21.336590632,5,30
"3",30,1,"conf_73",9000,1,0.776475205,5,30
"4",30,1,"conf_73",15000,1,0.0486142155,5,30
"5",30,1,"conf_73",30000,1,6.43919e-05,5,30
"6",30,1,"conf_73",45000,1,1.028e-07,5,30
"7",30,1,"conf_73",1500,2,48.1904366769,5,30
"8",30,1,"conf_73",3000,2,26.1565072793,5,30
"9",30,1,"conf_73",9000,2,0.903598729,5,30
"10",30,1,"conf_73",15000,2,0.0822408446,5,30
"11",30,1,"conf_73",30000,2,0.0002077468,5,30
"12",30,1,"conf_73",45000,2,2.141e-07,5,30
"13",30,1,"conf_73",1500,3,25.9257195105,5,30
"14",30,1,"conf_73",3000,3,12.7339410665,5,30
"15",30,1,"conf_73",9000,3,1.5932240879,5,30
"16",30,1,"conf_73",15000,3,0.1002447702,5,30
"17",30,1,"conf_73",30000,3,0.0001118844,5,30
"18",30,1,"conf_73",45000,3,1.245e-07,5,30
"19",30,1,"conf_73",1500,4,49.7892688501,5,30
"20",30,1,"conf_73",3000,4,22.4009219007,5,30
"21",30,1,"conf_73",9000,4,1.0192925901,5,30
"22",30,1,"conf_73",15000,4,0.0736009967,5,30
"23",30,1,"conf_73",30000,4,0.0001661013,5,30
"24",30,1,"conf_73",45000,4,3.578e-07,5,30
"25",30,1,"conf_73",1500,5,38.0163189411,5,30
"26",30,1,"conf_73",3000,5,24.9953031538,5,30
"27",30,1,"conf_73",9000,5,3.2155238617,5,30
"28",30,1,"conf_73",15000,5,2.0131044551,5,30
"29",30,1,"conf_73",30000,5,1.9199708059,5,30
"30",30,1,"conf_73",45000,5,1.9198874666,5,30
"31",30,1,"conf_73",1500,6,46.4753461,5,30
"32",30,1,"conf_73",3000,6,14.6001247383,5,30
"33",30,1,"conf_73",9000,6,1.2902964561,5,30
"34",30,1,"conf_73",15000,6,0.1244299965,5,30
"35",30,1,"conf_73",30000,6,0.0001653483,5,30
"36",30,1,"conf_73",45000,6,1.608e-07,5,30
"37",30,1,"conf_73",1500,7,44.1201760301,5,30
"38",30,1,"conf_73",3000,7,24.1433093691,5,30
"39",30,1,"conf_73",9000,7,1.1035788161,5,30
"40",30,1,"conf_73",15000,7,0.1257252529,5,30
"41",30,1,"conf_73",30000,7,0.0001728161,5,30
"42",30,1,"conf_73",45000,7,4.221e-07,5,30
"43",30,1,"conf_73",1500,8,46.7805981673,5,30
"44",30,1,"conf_73",3000,8,23.1562589597,5,30
"45",30,1,"conf_73",9000,8,1.4157802012,5,30
"46",30,1,"conf_73",15000,8,0.0826952238,5,30
"47",30,1,"conf_73",30000,8,0.0001257123,5,30
"48",30,1,"conf_73",45000,8,8.1e-08,5,30
"49",30,1,"conf_73",1500,9,45.8875324635,5,30
"50",30,1,"conf_73",3000,9,17.6644561567,5,30
"51",30,1,"conf_73",9000,9,2.9007269698,5,30
"52",30,1,"conf_73",15000,9,2.0216082283,5,30
"53",30,1,"conf_73",30000,9,1.919964373,5,30
"54",30,1,"conf_73",45000,9,1.9198873849,5,30
"55",30,1,"conf_73",1500,10,46.4354570546,5,30
"56",30,1,"conf_73",3000,10,26.7481736932,5,30
"57",30,1,"conf_73",9000,10,7.325127973,5,30
"58",30,1,"conf_73",15000,10,6.4659735213,5,30
"59",30,1,"conf_73",30000,10,6.3747469885,5,30
"60",30,1,"conf_73",45000,10,6.3746150882,5,30
"61",30,10,"conf_73",1500,1,1242908.17372793,5,30
"62",30,10,"conf_73",3000,1,1049711.55034539,5,30
"63",30,10,"conf_73",9000,1,511904.108025585,5,30
"64",30,10,"conf_73",15000,1,511904.108025585,5,30
"65",30,10,"conf_73",30000,1,511904.108025585,5,30
"66",30,10,"conf_73",45000,1,452414.889538614,5,30
"67",30,10,"conf_73",1500,2,1222233.59003941,5,30
"68",30,10,"conf_73",3000,2,1222233.59003941,5,30
