"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_402",1500,1,109.9164181587,5,30
"2",30,1,"conf_402",3000,1,102.5864177769,5,30
"3",30,1,"conf_402",9000,1,42.4825223735,5,30
"4",30,1,"conf_402",15000,1,25.4930641832,5,30
"5",30,1,"conf_402",30000,1,3.4295384268,5,30
"6",30,1,"conf_402",45000,1,0.5751545793,5,30
"7",30,1,"conf_402",1500,2,177.0051218698,5,30
"8",30,1,"conf_402",3000,2,129.2013829413,5,30
"9",30,1,"conf_402",9000,2,61.364061355,5,30
"10",30,1,"conf_402",15000,2,26.3769473623,5,30
"11",30,1,"conf_402",30000,2,4.0132762277,5,30
"12",30,1,"conf_402",45000,2,0.6159371911,5,30
"13",30,1,"conf_402",1500,3,149.894964921,5,30
"14",30,1,"conf_402",3000,3,128.1629709483,5,30
"15",30,1,"conf_402",9000,3,56.0241908073,5,30
"16",30,1,"conf_402",15000,3,22.3187331726,5,30
"17",30,1,"conf_402",30000,3,4.2845957252,5,30
"18",30,1,"conf_402",45000,3,0.7458667478,5,30
"19",30,1,"conf_402",1500,4,146.6285734028,5,30
"20",30,1,"conf_402",3000,4,131.6013012848,5,30
"21",30,1,"conf_402",9000,4,51.2832217235,5,30
"22",30,1,"conf_402",15000,4,28.527921406,5,30
"23",30,1,"conf_402",30000,4,2.8916086113,5,30
"24",30,1,"conf_402",45000,4,0.5840299919,5,30
"25",30,1,"conf_402",1500,5,110.7233800118,5,30
"26",30,1,"conf_402",3000,5,95.79661769,5,30
"27",30,1,"conf_402",9000,5,54.6583516557,5,30
"28",30,1,"conf_402",15000,5,27.3480019999,5,30
"29",30,1,"conf_402",30000,5,2.8056107339,5,30
"30",30,1,"conf_402",45000,5,0.6910610741,5,30
"31",30,1,"conf_402",1500,6,155.3864268014,5,30
"32",30,1,"conf_402",3000,6,104.7340449946,5,30
"33",30,1,"conf_402",9000,6,35.085517038,5,30
"34",30,1,"conf_402",15000,6,20.6370383334,5,30
"35",30,1,"conf_402",30000,6,2.3679648763,5,30
"36",30,1,"conf_402",45000,6,0.3822574007,5,30
"37",30,1,"conf_402",1500,7,147.3830778024,5,30
"38",30,1,"conf_402",3000,7,118.2649319809,5,30
"39",30,1,"conf_402",9000,7,53.0013643401,5,30
"40",30,1,"conf_402",15000,7,17.6252641336,5,30
"41",30,1,"conf_402",30000,7,4.7685250913,5,30
"42",30,1,"conf_402",45000,7,0.6926215916,5,30
"43",30,1,"conf_402",1500,8,141.5715725384,5,30
"44",30,1,"conf_402",3000,8,118.6355435911,5,30
"45",30,1,"conf_402",9000,8,53.1018380755,5,30
"46",30,1,"conf_402",15000,8,31.3220243056,5,30
"47",30,1,"conf_402",30000,8,3.5062294316,5,30
"48",30,1,"conf_402",45000,8,0.5400779369,5,30
"49",30,1,"conf_402",1500,9,166.3471800902,5,30
"50",30,1,"conf_402",3000,9,113.1074009081,5,30
"51",30,1,"conf_402",9000,9,39.8382111882,5,30
"52",30,1,"conf_402",15000,9,20.0254089432,5,30
"53",30,1,"conf_402",30000,9,1.4402907888,5,30
"54",30,1,"conf_402",45000,9,0.3730856949,5,30
"55",30,1,"conf_402",1500,10,152.2854282447,5,30
"56",30,1,"conf_402",3000,10,141.5714652365,5,30
"57",30,1,"conf_402",9000,10,53.9668764565,5,30
"58",30,1,"conf_402",15000,10,27.5788840505,5,30
"59",30,1,"conf_402",30000,10,2.04636119,5,30
"60",30,1,"conf_402",45000,10,0.4644774558,5,30
"61",30,10,"conf_402",1500,1,2376832.32026082,5,30
"62",30,10,"conf_402",3000,1,2104921.59275593,5,30
"63",30,10,"conf_402",9000,1,545204.897931986,5,30
"64",30,10,"conf_402",15000,1,269941.109470976,5,30
"65",30,10,"conf_402",30000,1,161934.259982882,5,30
"66",30,10,"conf_402",45000,1,137648.716287858,5,30
"67",30,10,"conf_402",1500,2,2788826.27234848,5,30
"68",30,10,"conf_402",3000,2,1276040.57286356,5,30
"69",30,10,"conf_402",9000,2,489909.348650513,5,30
"70",30,10,"conf_402",15000,2,432844.655415506,5,30
"71",30,10,"conf_402",30000,2,152790.115378281,5,30
"72",30,10,"conf_402",45000,2,119171.735032394,5,30
"73",30,10,"conf_402",1500,3,1266010.81198392,5,30
"74",30,10,"conf_402",3000,3,1106619.92716632,5,30
"75",30,10,"conf_402",9000,3,567330.395815348,5,30
"76",30,10,"conf_402",15000,3,323424.774142119,5,30
"77",30,10,"conf_402",30000,3,170045.838256083,5,30
"78",30,10,"conf_402",45000,3,125112.113458189,5,30
"79",30,10,"conf_402",1500,4,1788493.91984657,5,30
"80",30,10,"conf_402",3000,4,1145897.57558366,5,30
"81",30,10,"conf_402",9000,4,157882.701363989,5,30
"82",30,10,"conf_402",15000,4,156103.848175644,5,30
"83",30,10,"conf_402",30000,4,107442.812490386,5,30
"84",30,10,"conf_402",45000,4,94201.0919024711,5,30
"85",30,10,"conf_402",1500,5,2081661.55452463,5,30
"86",30,10,"conf_402",3000,5,1520642.47974014,5,30
"87",30,10,"conf_402",9000,5,496469.368253711,5,30
"88",30,10,"conf_402",15000,5,282151.867610738,5,30
"89",30,10,"conf_402",30000,5,136798.535650509,5,30
"90",30,10,"conf_402",45000,5,114083.282051445,5,30
"91",30,10,"conf_402",1500,6,2152270.30119581,5,30
"92",30,10,"conf_402",3000,6,2075569.78636672,5,30
"93",30,10,"conf_402",9000,6,558779.646807213,5,30
"94",30,10,"conf_402",15000,6,391657.51152497,5,30
"95",30,10,"conf_402",30000,6,121902.842036648,5,30
"96",30,10,"conf_402",45000,6,92798.1825722771,5,30
"97",30,10,"conf_402",1500,7,1980918.54539017,5,30
"98",30,10,"conf_402",3000,7,1921781.15616862,5,30
"99",30,10,"conf_402",9000,7,624866.813075849,5,30
"100",30,10,"conf_402",15000,7,341198.882608206,5,30
"101",30,10,"conf_402",30000,7,121304.954229225,5,30
