"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_411",250,1,0.4072787015,5,5
"2",5,1,"conf_411",500,1,0.0903795656,5,5
"3",5,1,"conf_411",1500,1,6.4465e-06,5,5
"4",5,1,"conf_411",2500,1,3.5e-09,5,5
"5",5,1,"conf_411",5000,1,0,5,5
"6",5,1,"conf_411",7500,1,0,5,5
"7",5,1,"conf_411",250,2,0.9172402886,5,5
"8",5,1,"conf_411",500,2,0.0249377056,5,5
"9",5,1,"conf_411",1500,2,5.07803e-05,5,5
"10",5,1,"conf_411",2500,2,1.08e-08,5,5
"11",5,1,"conf_411",5000,2,0,5,5
"12",5,1,"conf_411",7500,2,0,5,5
"13",5,1,"conf_411",250,3,1.8924131336,5,5
"14",5,1,"conf_411",500,3,0.0400544526,5,5
"15",5,1,"conf_411",1500,3,1.52652e-05,5,5
"16",5,1,"conf_411",2500,3,8e-10,5,5
"17",5,1,"conf_411",5000,3,0,5,5
"18",5,1,"conf_411",7500,3,0,5,5
"19",5,1,"conf_411",250,4,1.3593759254,5,5
"20",5,1,"conf_411",500,4,0.0601563422,5,5
"21",5,1,"conf_411",1500,4,4.079e-06,5,5
"22",5,1,"conf_411",2500,4,1.1e-09,5,5
"23",5,1,"conf_411",5000,4,0,5,5
"24",5,1,"conf_411",7500,4,0,5,5
"25",5,1,"conf_411",250,5,0.7277742857,5,5
"26",5,1,"conf_411",500,5,0.1591876198,5,5
"27",5,1,"conf_411",1500,5,4.9943e-06,5,5
"28",5,1,"conf_411",2500,5,6.4e-09,5,5
"29",5,1,"conf_411",5000,5,0,5,5
"30",5,1,"conf_411",7500,5,0,5,5
"31",5,1,"conf_411",250,6,0.298284716,5,5
"32",5,1,"conf_411",500,6,0.0554347148,5,5
"33",5,1,"conf_411",1500,6,4.3681e-06,5,5
"34",5,1,"conf_411",2500,6,6.8e-09,5,5
"35",5,1,"conf_411",5000,6,0,5,5
"36",5,1,"conf_411",7500,6,0,5,5
"37",5,1,"conf_411",250,7,0.6922642957,5,5
"38",5,1,"conf_411",500,7,0.0532891478,5,5
"39",5,1,"conf_411",1500,7,1.3526e-05,5,5
"40",5,1,"conf_411",2500,7,6e-10,5,5
"41",5,1,"conf_411",5000,7,0,5,5
"42",5,1,"conf_411",7500,7,0,5,5
"43",5,1,"conf_411",250,8,0.7391919606,5,5
"44",5,1,"conf_411",500,8,0.0617607773,5,5
"45",5,1,"conf_411",1500,8,3.5764e-06,5,5
"46",5,1,"conf_411",2500,8,1.8e-09,5,5
"47",5,1,"conf_411",5000,8,0,5,5
"48",5,1,"conf_411",7500,8,0,5,5
"49",5,1,"conf_411",250,9,0.657301253,5,5
"50",5,1,"conf_411",500,9,0.0770672969,5,5
"51",5,1,"conf_411",1500,9,5.53247e-05,5,5
"52",5,1,"conf_411",2500,9,8.3e-09,5,5
"53",5,1,"conf_411",5000,9,0,5,5
"54",5,1,"conf_411",7500,9,0,5,5
"55",5,1,"conf_411",250,10,0.5152545379,5,5
"56",5,1,"conf_411",500,10,0.1347977505,5,5
"57",5,1,"conf_411",1500,10,3.56727e-05,5,5
"58",5,1,"conf_411",2500,10,6.8e-09,5,5
"59",5,1,"conf_411",5000,10,0,5,5
"60",5,1,"conf_411",7500,10,0,5,5
"61",5,10,"conf_411",250,1,14318.34381504,5,5
"62",5,10,"conf_411",500,1,1775.5991864675,5,5
"63",5,10,"conf_411",1500,1,679.2288814226,5,5
"64",5,10,"conf_411",2500,1,37.2199550284,5,5
"65",5,10,"conf_411",5000,1,0.002181225,5,5
"66",5,10,"conf_411",7500,1,2.29e-08,5,5
"67",5,10,"conf_411",250,2,2909.9979544294,5,5
"68",5,10,"conf_411",500,2,2909.9979544294,5,5
"69",5,10,"conf_411",1500,2,126.1511055701,5,5
"70",5,10,"conf_411",2500,2,75.8204436064,5,5
"71",5,10,"conf_411",5000,2,0.5077403983,5,5
"72",5,10,"conf_411",7500,2,1.334e-07,5,5
"73",5,10,"conf_411",250,3,14437.4701200031,5,5
"74",5,10,"conf_411",500,3,5739.7340651337,5,5
"75",5,10,"conf_411",1500,3,725.3164629496,5,5
"76",5,10,"conf_411",2500,3,161.7728059263,5,5
"77",5,10,"conf_411",5000,3,0.0075492118,5,5
"78",5,10,"conf_411",7500,3,1.8e-09,5,5
"79",5,10,"conf_411",250,4,27224.3894938969,5,5
"80",5,10,"conf_411",500,4,5803.4186753157,5,5
"81",5,10,"conf_411",1500,4,98.1242106665,5,5
"82",5,10,"conf_411",2500,4,14.044142367,5,5
"83",5,10,"conf_411",5000,4,0.0001625729,5,5
"84",5,10,"conf_411",7500,4,0,5,5
"85",5,10,"conf_411",250,5,4496.899023,5,5
"86",5,10,"conf_411",500,5,1411.6005641592,5,5
"87",5,10,"conf_411",1500,5,499.7263088484,5,5
"88",5,10,"conf_411",2500,5,11.0858071225,5,5
"89",5,10,"conf_411",5000,5,8.71214e-05,5,5
"90",5,10,"conf_411",7500,5,0,5,5
"91",5,10,"conf_411",250,6,3294.3635773489,5,5
"92",5,10,"conf_411",500,6,3294.3635773489,5,5
"93",5,10,"conf_411",1500,6,62.9863210713,5,5
"94",5,10,"conf_411",2500,6,5.1302742137,5,5
"95",5,10,"conf_411",5000,6,2.13915e-05,5,5
"96",5,10,"conf_411",7500,6,0,5,5
"97",5,10,"conf_411",250,7,47968.211492663,5,5
"98",5,10,"conf_411",500,7,8482.8272104574,5,5
"99",5,10,"conf_411",1500,7,431.1314854929,5,5
"100",5,10,"conf_411",2500,7,23.3383669956,5,5
"101",5,10,"conf_411",5000,7,0.0001402169,5,5
"102",5,10,"conf_411",7500,7,0,5,5
"103",5,10,"conf_411",250,8,14509.0068146695,5,5
"104",5,10,"conf_411",500,8,3964.0752133138,5,5
"105",5,10,"conf_411",1500,8,617.1622921032,5,5
"106",5,10,"conf_411",2500,8,168.6850171344,5,5
"107",5,10,"conf_411",5000,8,0.7439313969,5,5
"108",5,10,"conf_411",7500,8,1.678e-07,5,5
"109",5,10,"conf_411",250,9,4639.0074493272,5,5
"110",5,10,"conf_411",500,9,1623.594061324,5,5
"111",5,10,"conf_411",1500,9,348.7089648533,5,5
"112",5,10,"conf_411",2500,9,37.7054467051,5,5
"113",5,10,"conf_411",5000,9,0.1696110184,5,5
"114",5,10,"conf_411",7500,9,1.092e-07,5,5
"115",5,10,"conf_411",250,10,14274.8879691161,5,5
"116",5,10,"conf_411",500,10,8259.3927543433,5,5
"117",5,10,"conf_411",1500,10,45.5432139434,5,5
"118",5,10,"conf_411",2500,10,31.4983238052,5,5
"119",5,10,"conf_411",5000,10,1.059024665,5,5
"120",5,10,"conf_411",7500,10,1.797e-07,5,5
"121",5,11,"conf_411",250,1,84.2844936243,5,5
"122",5,11,"conf_411",500,1,84.2844936243,5,5
"123",5,11,"conf_411",1500,1,63.6206099062,5,5
"124",5,11,"conf_411",2500,1,50.1706291906,5,5
"125",5,11,"conf_411",5000,1,0.4864786606,5,5
"126",5,11,"conf_411",7500,1,1.8067e-06,5,5
"127",5,11,"conf_411",250,2,25.3652963991,5,5
"128",5,11,"conf_411",500,2,25.3652963991,5,5
"129",5,11,"conf_411",1500,2,19.022065569,5,5
"130",5,11,"conf_411",2500,2,10.0475355429,5,5
"131",5,11,"conf_411",5000,2,0.0451066045,5,5
"132",5,11,"conf_411",7500,2,2.19e-08,5,5
"133",5,11,"conf_411",250,3,88.8555367097,5,5
"134",5,11,"conf_411",500,3,88.8555367097,5,5
"135",5,11,"conf_411",1500,3,40.2636626162,5,5
"136",5,11,"conf_411",2500,3,24.1906585053,5,5
"137",5,11,"conf_411",5000,3,0.0670251729,5,5
