"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_253",1500,1,7.3159696032,5,30
"2",30,1,"conf_253",3000,1,0.0790787039,5,30
"3",30,1,"conf_253",9000,1,1.7e-09,5,30
"4",30,1,"conf_253",15000,1,0,5,30
"5",30,1,"conf_253",30000,1,0,5,30
"6",30,1,"conf_253",45000,1,0,5,30
"7",30,1,"conf_253",1500,2,1.2531003582,5,30
"8",30,1,"conf_253",3000,2,0.0074975791,5,30
"9",30,1,"conf_253",9000,2,1e-10,5,30
"10",30,1,"conf_253",15000,2,0,5,30
"11",30,1,"conf_253",30000,2,0,5,30
"12",30,1,"conf_253",45000,2,0,5,30
"13",30,1,"conf_253",1500,3,2.8248171972,5,30
"14",30,1,"conf_253",3000,3,0.0466817998,5,30
"15",30,1,"conf_253",9000,3,6e-10,5,30
"16",30,1,"conf_253",15000,3,0,5,30
"17",30,1,"conf_253",30000,3,0,5,30
"18",30,1,"conf_253",45000,3,0,5,30
"19",30,1,"conf_253",1500,4,2.9100926574,5,30
"20",30,1,"conf_253",3000,4,1.9227584554,5,30
"21",30,1,"conf_253",9000,4,1.91988736,5,30
"22",30,1,"conf_253",15000,4,1.91988736,5,30
"23",30,1,"conf_253",30000,4,1.91988736,5,30
"24",30,1,"conf_253",45000,4,1.91988736,5,30
"25",30,1,"conf_253",1500,5,0.4497253556,5,30
"26",30,1,"conf_253",3000,5,0.0159319904,5,30
"27",30,1,"conf_253",9000,5,2e-10,5,30
"28",30,1,"conf_253",15000,5,0,5,30
"29",30,1,"conf_253",30000,5,0,5,30
"30",30,1,"conf_253",45000,5,0,5,30
"31",30,1,"conf_253",1500,6,3.1113764949,5,30
"32",30,1,"conf_253",3000,6,0.0453335587,5,30
"33",30,1,"conf_253",9000,6,2e-10,5,30
"34",30,1,"conf_253",15000,6,0,5,30
"35",30,1,"conf_253",30000,6,0,5,30
"36",30,1,"conf_253",45000,6,0,5,30
"37",30,1,"conf_253",1500,7,1.8471108264,5,30
"38",30,1,"conf_253",3000,7,0.011565318,5,30
"39",30,1,"conf_253",9000,7,1e-09,5,30
"40",30,1,"conf_253",15000,7,0,5,30
"41",30,1,"conf_253",30000,7,0,5,30
"42",30,1,"conf_253",45000,7,0,5,30
"43",30,1,"conf_253",1500,8,6.7420765085,5,30
"44",30,1,"conf_253",3000,8,5.5629995323,5,30
"45",30,1,"conf_253",9000,8,5.5582777601,5,30
"46",30,1,"conf_253",15000,8,5.55827776,5,30
"47",30,1,"conf_253",30000,8,5.55827776,5,30
"48",30,1,"conf_253",45000,8,5.55827776,5,30
"49",30,1,"conf_253",1500,9,5.0974525239,5,30
"50",30,1,"conf_253",3000,9,2.8076502527,5,30
"51",30,1,"conf_253",9000,9,2.7688960001,5,30
"52",30,1,"conf_253",15000,9,2.768896,5,30
"53",30,1,"conf_253",30000,9,2.768896,5,30
"54",30,1,"conf_253",45000,9,2.768896,5,30
"55",30,1,"conf_253",1500,10,4.0678290345,5,30
"56",30,1,"conf_253",3000,10,0.0505031435,5,30
"57",30,1,"conf_253",9000,10,1.6e-09,5,30
"58",30,1,"conf_253",15000,10,0,5,30
"59",30,1,"conf_253",30000,10,0,5,30
"60",30,1,"conf_253",45000,10,0,5,30
"61",30,10,"conf_253",1500,1,539190.683309208,5,30
"62",30,10,"conf_253",3000,1,207091.360225933,5,30
"63",30,10,"conf_253",9000,1,84231.7151778566,5,30
"64",30,10,"conf_253",15000,1,69236.9088240182,5,30
"65",30,10,"conf_253",30000,1,37610.4471856216,5,30
"66",30,10,"conf_253",45000,1,33436.99055554,5,30
"67",30,10,"conf_253",1500,2,400819.305524328,5,30
"68",30,10,"conf_253",3000,2,244658.388449887,5,30
"69",30,10,"conf_253",9000,2,183302.925799045,5,30
"70",30,10,"conf_253",15000,2,110216.251804343,5,30
"71",30,10,"conf_253",30000,2,68895.5917543513,5,30
"72",30,10,"conf_253",45000,2,58037.5818701247,5,30
"73",30,10,"conf_253",1500,3,211909.785442322,5,30
"74",30,10,"conf_253",3000,3,166345.175968445,5,30
"75",30,10,"conf_253",9000,3,138714.58710321,5,30
"76",30,10,"conf_253",15000,3,82075.8664134352,5,30
"77",30,10,"conf_253",30000,3,70210.7448335709,5,30
"78",30,10,"conf_253",45000,3,52029.3081846567,5,30
"79",30,10,"conf_253",1500,4,288834.496268627,5,30
"80",30,10,"conf_253",3000,4,175116.863767167,5,30
"81",30,10,"conf_253",9000,4,104922.788799906,5,30
"82",30,10,"conf_253",15000,4,97527.1100851926,5,30
"83",30,10,"conf_253",30000,4,84550.8131677046,5,30
"84",30,10,"conf_253",45000,4,79596.133242407,5,30
"85",30,10,"conf_253",1500,5,305544.267580984,5,30
