"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",30,1,"conf_452",1500,1,103.0027308704,5,30
"2",30,1,"conf_452",3000,1,75.1363625674,5,30
"3",30,1,"conf_452",9000,1,7.7477312952,5,30
"4",30,1,"conf_452",15000,1,1.3027018976,5,30
"5",30,1,"conf_452",30000,1,0.007328357,5,30
"6",30,1,"conf_452",45000,1,1.94142e-05,5,30
"7",30,1,"conf_452",1500,2,116.4197207556,5,30
"8",30,1,"conf_452",3000,2,72.7413309919,5,30
"9",30,1,"conf_452",9000,2,9.8049659936,5,30
"10",30,1,"conf_452",15000,2,1.3394191398,5,30
"11",30,1,"conf_452",30000,2,0.0075307128,5,30
"12",30,1,"conf_452",45000,2,1.71597e-05,5,30
"13",30,1,"conf_452",1500,3,109.9106482089,5,30
"14",30,1,"conf_452",3000,3,71.3692935763,5,30
"15",30,1,"conf_452",9000,3,9.2650854997,5,30
"16",30,1,"conf_452",15000,3,1.1635166202,5,30
"17",30,1,"conf_452",30000,3,0.0066473709,5,30
"18",30,1,"conf_452",45000,3,1.34607e-05,5,30
"19",30,1,"conf_452",1500,4,108.8610831513,5,30
"20",30,1,"conf_452",3000,4,60.2585652942,5,30
"21",30,1,"conf_452",9000,4,7.8171698349,5,30
"22",30,1,"conf_452",15000,4,1.4215489588,5,30
"23",30,1,"conf_452",30000,4,0.004795282,5,30
"24",30,1,"conf_452",45000,4,7.0495e-06,5,30
"25",30,1,"conf_452",1500,5,93.8333062025,5,30
"26",30,1,"conf_452",3000,5,69.0158510528,5,30
"27",30,1,"conf_452",9000,5,9.0307336507,5,30
"28",30,1,"conf_452",15000,5,1.292144188,5,30
"29",30,1,"conf_452",30000,5,0.0057752295,5,30
"30",30,1,"conf_452",45000,5,1.39409e-05,5,30
"31",30,1,"conf_452",1500,6,87.7172877252,5,30
"32",30,1,"conf_452",3000,6,63.4897151035,5,30
"33",30,1,"conf_452",9000,6,6.6740136764,5,30
"34",30,1,"conf_452",15000,6,1.0833293563,5,30
"35",30,1,"conf_452",30000,6,0.0068694865,5,30
"36",30,1,"conf_452",45000,6,1.23511e-05,5,30
"37",30,1,"conf_452",1500,7,124.4618702401,5,30
"38",30,1,"conf_452",3000,7,70.6499507101,5,30
"39",30,1,"conf_452",9000,7,8.5954233135,5,30
"40",30,1,"conf_452",15000,7,1.2277718869,5,30
"41",30,1,"conf_452",30000,7,0.0065868091,5,30
"42",30,1,"conf_452",45000,7,1.98795e-05,5,30
"43",30,1,"conf_452",1500,8,119.3107086847,5,30
"44",30,1,"conf_452",3000,8,57.6991240505,5,30
"45",30,1,"conf_452",9000,8,11.5988982902,5,30
"46",30,1,"conf_452",15000,8,1.3211985082,5,30
"47",30,1,"conf_452",30000,8,0.0072219072,5,30
"48",30,1,"conf_452",45000,8,1.49909e-05,5,30
"49",30,1,"conf_452",1500,9,95.4836543486,5,30
"50",30,1,"conf_452",3000,9,63.510134587,5,30
