"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_167",250,1,0.3195321991,5,5
"2",5,1,"conf_167",500,1,0.0046355159,5,5
"3",5,1,"conf_167",1500,1,1.1e-09,5,5
"4",5,1,"conf_167",2500,1,0,5,5
"5",5,1,"conf_167",5000,1,0,5,5
"6",5,1,"conf_167",7500,1,0,5,5
"7",5,1,"conf_167",250,2,0.1641030995,5,5
"8",5,1,"conf_167",500,2,0.0039005725,5,5
"9",5,1,"conf_167",1500,2,9e-10,5,5
"10",5,1,"conf_167",2500,2,0,5,5
"11",5,1,"conf_167",5000,2,0,5,5
"12",5,1,"conf_167",7500,2,0,5,5
"13",5,1,"conf_167",250,3,0.0243475625,5,5
"14",5,1,"conf_167",500,3,0.0006140508,5,5
"15",5,1,"conf_167",1500,3,1e-10,5,5
"16",5,1,"conf_167",2500,3,0,5,5
"17",5,1,"conf_167",5000,3,0,5,5
"18",5,1,"conf_167",7500,3,0,5,5
"19",5,1,"conf_167",250,4,0.9475709697,5,5
"20",5,1,"conf_167",500,4,0.0026459035,5,5
"21",5,1,"conf_167",1500,4,1.1e-09,5,5
"22",5,1,"conf_167",2500,4,0,5,5
"23",5,1,"conf_167",5000,4,0,5,5
"24",5,1,"conf_167",7500,4,0,5,5
"25",5,1,"conf_167",250,5,0.5289631007,5,5
"26",5,1,"conf_167",500,5,0.0049467043,5,5
"27",5,1,"conf_167",1500,5,1e-10,5,5
"28",5,1,"conf_167",2500,5,0,5,5
"29",5,1,"conf_167",5000,5,0,5,5
"30",5,1,"conf_167",7500,5,0,5,5
"31",5,1,"conf_167",250,6,0.4491271409,5,5
"32",5,1,"conf_167",500,6,0.0028659814,5,5
"33",5,1,"conf_167",1500,6,4e-10,5,5
"34",5,1,"conf_167",2500,6,0,5,5
"35",5,1,"conf_167",5000,6,0,5,5
"36",5,1,"conf_167",7500,6,0,5,5
"37",5,1,"conf_167",250,7,0.1998333927,5,5
"38",5,1,"conf_167",500,7,0.0058824818,5,5
"39",5,1,"conf_167",1500,7,9e-10,5,5
"40",5,1,"conf_167",2500,7,0,5,5
"41",5,1,"conf_167",5000,7,0,5,5
"42",5,1,"conf_167",7500,7,0,5,5
"43",5,1,"conf_167",250,8,0.5488761159,5,5
"44",5,1,"conf_167",500,8,0.0123569546,5,5
"45",5,1,"conf_167",1500,8,3.9e-09,5,5
"46",5,1,"conf_167",2500,8,0,5,5
"47",5,1,"conf_167",5000,8,0,5,5
"48",5,1,"conf_167",7500,8,0,5,5
"49",5,1,"conf_167",250,9,0.2320757779,5,5
"50",5,1,"conf_167",500,9,0.0025705467,5,5
"51",5,1,"conf_167",1500,9,1e-10,5,5
"52",5,1,"conf_167",2500,9,0,5,5
"53",5,1,"conf_167",5000,9,0,5,5
"54",5,1,"conf_167",7500,9,0,5,5
"55",5,1,"conf_167",250,10,0.2120851587,5,5
"56",5,1,"conf_167",500,10,0.003416198,5,5
"57",5,1,"conf_167",1500,10,4.5e-09,5,5
"58",5,1,"conf_167",2500,10,0,5,5
"59",5,1,"conf_167",5000,10,0,5,5
"60",5,1,"conf_167",7500,10,0,5,5
"61",5,10,"conf_167",250,1,4170.042314217,5,5
"62",5,10,"conf_167",500,1,2602.0264643402,5,5
"63",5,10,"conf_167",1500,1,20.8936543172,5,5
"64",5,10,"conf_167",2500,1,0.7783199847,5,5
"65",5,10,"conf_167",5000,1,0.1713595689,5,5
"66",5,10,"conf_167",7500,1,0.1616108303,5,5
"67",5,10,"conf_167",250,2,3912.7107759082,5,5
"68",5,10,"conf_167",500,2,678.3815017707,5,5
"69",5,10,"conf_167",1500,2,5.0841460913,5,5
"70",5,10,"conf_167",2500,2,0.5605485459,5,5
"71",5,10,"conf_167",5000,2,0.219441115,5,5
"72",5,10,"conf_167",7500,2,0.1140388341,5,5
"73",5,10,"conf_167",250,3,18521.2634220701,5,5
"74",5,10,"conf_167",500,3,2457.6327191367,5,5
"75",5,10,"conf_167",1500,3,58.9674219566,5,5
"76",5,10,"conf_167",2500,3,10.7586010267,5,5
"77",5,10,"conf_167",5000,3,10.2827684993,5,5
"78",5,10,"conf_167",7500,3,10.126239228,5,5
"79",5,10,"conf_167",250,4,4750.3027525015,5,5
"80",5,10,"conf_167",500,4,3149.594844756,5,5
"81",5,10,"conf_167",1500,4,2226.9214835255,5,5
"82",5,10,"conf_167",2500,4,1467.9207243135,5,5
"83",5,10,"conf_167",5000,4,256.0239768508,5,5
"84",5,10,"conf_167",7500,4,209.3459548808,5,5
"85",5,10,"conf_167",250,5,14745.8975047144,5,5
"86",5,10,"conf_167",500,5,6238.7111161788,5,5
"87",5,10,"conf_167",1500,5,2617.157258907,5,5
"88",5,10,"conf_167",2500,5,2300.2823758479,5,5
"89",5,10,"conf_167",5000,5,1431.7864922361,5,5
"90",5,10,"conf_167",7500,5,991.3448043315,5,5
"91",5,10,"conf_167",250,6,11993.1361659983,5,5
"92",5,10,"conf_167",500,6,1813.9232122906,5,5
"93",5,10,"conf_167",1500,6,17.2746867881,5,5
"94",5,10,"conf_167",2500,6,3.8193799907,5,5
"95",5,10,"conf_167",5000,6,3.7443495382,5,5
"96",5,10,"conf_167",7500,6,3.7278845557,5,5
"97",5,10,"conf_167",250,7,14533.998836065,5,5
"98",5,10,"conf_167",500,7,1892.230689618,5,5
"99",5,10,"conf_167",1500,7,347.1110885794,5,5
"100",5,10,"conf_167",2500,7,36.3511730754,5,5
"101",5,10,"conf_167",5000,7,15.9417722938,5,5
"102",5,10,"conf_167",7500,7,14.3291302797,5,5
"103",5,10,"conf_167",250,8,1489.2021261511,5,5
"104",5,10,"conf_167",500,8,833.551629178,5,5
"105",5,10,"conf_167",1500,8,633.862393099,5,5
"106",5,10,"conf_167",2500,8,550.3156828569,5,5
"107",5,10,"conf_167",5000,8,240.6128170047,5,5
"108",5,10,"conf_167",7500,8,205.1169478781,5,5
"109",5,10,"conf_167",250,9,9214.8294022707,5,5
"110",5,10,"conf_167",500,9,98.5938659628,5,5
"111",5,10,"conf_167",1500,9,39.4654681116,5,5
"112",5,10,"conf_167",2500,9,38.4463381802,5,5
"113",5,10,"conf_167",5000,9,34.6067699397,5,5
"114",5,10,"conf_167",7500,9,28.6937046879,5,5
"115",5,10,"conf_167",250,10,9621.1219951097,5,5
"116",5,10,"conf_167",500,10,3642.8787681023,5,5
"117",5,10,"conf_167",1500,10,170.6566325548,5,5
"118",5,10,"conf_167",2500,10,3.3177114622,5,5
"119",5,10,"conf_167",5000,10,2.5290835862,5,5
"120",5,10,"conf_167",7500,10,2.512788445,5,5
"121",5,11,"conf_167",250,1,95.7408785721,5,5
"122",5,11,"conf_167",500,1,20.407101474,5,5
"123",5,11,"conf_167",1500,1,4.4233868997,5,5
"124",5,11,"conf_167",2500,1,3.2220062128,5,5
"125",5,11,"conf_167",5000,1,2.2091628824,5,5
"126",5,11,"conf_167",7500,1,2.1210356392,5,5
"127",5,11,"conf_167",250,2,101.0871112788,5,5
"128",5,11,"conf_167",500,2,19.3291945352,5,5
"129",5,11,"conf_167",1500,2,1.0070209768,5,5
"130",5,11,"conf_167",2500,2,0.7382782603,5,5
"131",5,11,"conf_167",5000,2,0.6184494537,5,5
"132",5,11,"conf_167",7500,2,0.4414150848,5,5
"133",5,11,"conf_167",250,3,192.401392714,5,5
"134",5,11,"conf_167",500,3,49.4569717609,5,5
"135",5,11,"conf_167",1500,3,6.7560102939,5,5
"136",5,11,"conf_167",2500,3,6.2157161239,5,5
"137",5,11,"conf_167",5000,3,4.1595755567,5,5
"138",5,11,"conf_167",7500,3,4.1445074199,5,5
"139",5,11,"conf_167",250,4,71.1560587898,5,5
"140",5,11,"conf_167",500,4,68.4889286187,5,5
"141",5,11,"conf_167",1500,4,19.2115537944,5,5
"142",5,11,"conf_167",2500,4,11.4726386087,5,5
"143",5,11,"conf_167",5000,4,8.4496547481,5,5
"144",5,11,"conf_167",7500,4,6.5978672794,5,5
"145",5,11,"conf_167",250,5,133.6646648149,5,5
"146",5,11,"conf_167",500,5,105.079622407,5,5
"147",5,11,"conf_167",1500,5,3.3200509587,5,5
"148",5,11,"conf_167",2500,5,0.2825205974,5,5
"149",5,11,"conf_167",5000,5,0.1744202743,5,5
"150",5,11,"conf_167",7500,5,0.1625902914,5,5
"151",5,11,"conf_167",250,6,67.4389542911,5,5
"152",5,11,"conf_167",500,6,7.9170101015,5,5
"153",5,11,"conf_167",1500,6,3.2453037548,5,5
"154",5,11,"conf_167",2500,6,2.1541203806,5,5
"155",5,11,"conf_167",5000,6,1.7374311515,5,5
"156",5,11,"conf_167",7500,6,1.4901270492,5,5
"157",5,11,"conf_167",250,7,35.1719423188,5,5
"158",5,11,"conf_167",500,7,27.7172868197,5,5
"159",5,11,"conf_167",1500,7,14.8334478506,5,5
"160",5,11,"conf_167",2500,7,10.6200864312,5,5
"161",5,11,"conf_167",5000,7,4.4304706922,5,5
"162",5,11,"conf_167",7500,7,4.0126176203,5,5
"163",5,11,"conf_167",250,8,6.3985313003,5,5
"164",5,11,"conf_167",500,8,2.4342831391,5,5
"165",5,11,"conf_167",1500,8,0.1088703662,5,5
"166",5,11,"conf_167",2500,8,0.00485673,5,5
"167",5,11,"conf_167",5000,8,0.0029755041,5,5
"168",5,11,"conf_167",7500,8,0.0028075436,5,5
"169",5,11,"conf_167",250,9,53.6013200589,5,5
"170",5,11,"conf_167",500,9,53.6013200589,5,5
"171",5,11,"conf_167",1500,9,21.3347487926,5,5
"172",5,11,"conf_167",2500,9,17.7326682483,5,5
"173",5,11,"conf_167",5000,9,12.1233698184,5,5
"174",5,11,"conf_167",7500,9,8.8415939409,5,5
"175",5,11,"conf_167",250,10,28.563544301,5,5
"176",5,11,"conf_167",500,10,28.563544301,5,5
"177",5,11,"conf_167",1500,10,7.0939916332,5,5
"178",5,11,"conf_167",2500,10,2.8546707464,5,5
"179",5,11,"conf_167",5000,10,2.8389222998,5,5
"180",5,11,"conf_167",7500,10,2.7966990197,5,5
"181",5,12,"conf_167",250,1,96350.5580686302,5,5
"182",5,12,"conf_167",500,1,27923.7929897076,5,5
"183",5,12,"conf_167",1500,1,26.1547710803,5,5
"184",5,12,"conf_167",2500,1,6.0238879291,5,5
"185",5,12,"conf_167",5000,1,1.8054068911,5,5
"186",5,12,"conf_167",7500,1,1.0989220376,5,5
"187",5,12,"conf_167",250,2,568319.776199552,5,5
"188",5,12,"conf_167",500,2,16817.8147304283,5,5
"189",5,12,"conf_167",1500,2,58.1304412208,5,5
"190",5,12,"conf_167",2500,2,37.4108640253,5,5
"191",5,12,"conf_167",5000,2,37.0389352974,5,5
"192",5,12,"conf_167",7500,2,36.9744532094,5,5
"193",5,12,"conf_167",250,3,61145.2254734417,5,5
"194",5,12,"conf_167",500,3,1242.260116887,5,5
"195",5,12,"conf_167",1500,3,107.2665489602,5,5
"196",5,12,"conf_167",2500,3,54.6502934195,5,5
"197",5,12,"conf_167",5000,3,48.1082141973,5,5
"198",5,12,"conf_167",7500,3,46.9698060488,5,5
"199",5,12,"conf_167",250,4,211764.988093993,5,5
"200",5,12,"conf_167",500,4,101816.896104909,5,5
"201",5,12,"conf_167",1500,4,2135.6257850486,5,5
"202",5,12,"conf_167",2500,4,12.1189740251,5,5
"203",5,12,"conf_167",5000,4,0.9181730359,5,5
"204",5,12,"conf_167",7500,4,0.8973690616,5,5
"205",5,12,"conf_167",250,5,272419.008036156,5,5
"206",5,12,"conf_167",500,5,10882.5022753314,5,5
