"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_50",250,1,3.2693604274,1,5
"2",5,1,"conf_50",500,1,1.788844169,1,5
"3",5,1,"conf_50",1500,1,0.5156398061,1,5
"4",5,1,"conf_50",2500,1,0.1161744488,1,5
"5",5,1,"conf_50",5000,1,0.0241158542,1,5
"6",5,1,"conf_50",7500,1,0.000288257,1,5
"7",5,1,"conf_50",250,2,3.3958378095,1,5
"8",5,1,"conf_50",500,2,3.3958378095,1,5
"9",5,1,"conf_50",1500,2,0.711357234,1,5
"10",5,1,"conf_50",2500,2,0.2185312651,1,5
"11",5,1,"conf_50",5000,2,0.0175275693,1,5
"12",5,1,"conf_50",7500,2,0.0004134395,1,5
"13",5,1,"conf_50",250,3,1.4815647041,1,5
"14",5,1,"conf_50",500,3,1.4815647041,1,5
"15",5,1,"conf_50",1500,3,0.6314021636,1,5
"16",5,1,"conf_50",2500,3,0.2915526877,1,5
"17",5,1,"conf_50",5000,3,0.0103033685,1,5
"18",5,1,"conf_50",7500,3,0.0002295331,1,5
"19",5,1,"conf_50",250,4,9.0512667225,1,5
"20",5,1,"conf_50",500,4,4.1661670948,1,5
"21",5,1,"conf_50",1500,4,0.168309465,1,5
"22",5,1,"conf_50",2500,4,0.168309465,1,5
"23",5,1,"conf_50",5000,4,0.0105788055,1,5
"24",5,1,"conf_50",7500,4,0.0002437412,1,5
"25",5,1,"conf_50",250,5,7.9282082659,1,5
"26",5,1,"conf_50",500,5,5.0418378042,1,5
"27",5,1,"conf_50",1500,5,1.4604618355,1,5
"28",5,1,"conf_50",2500,5,0.1953177013,1,5
"29",5,1,"conf_50",5000,5,0.0145309301,1,5
"30",5,1,"conf_50",7500,5,0.0002107355,1,5
"31",5,1,"conf_50",250,6,3.5092615212,1,5
"32",5,1,"conf_50",500,6,3.5092615212,1,5
"33",5,1,"conf_50",1500,6,0.3263187537,1,5
"34",5,1,"conf_50",2500,6,0.3263187537,1,5
"35",5,1,"conf_50",5000,6,0.0179041209,1,5
"36",5,1,"conf_50",7500,6,0.0009099639,1,5
"37",5,1,"conf_50",250,7,7.2125116648,1,5
"38",5,1,"conf_50",500,7,7.1833786954,1,5
"39",5,1,"conf_50",1500,7,1.3100146763,1,5
"40",5,1,"conf_50",2500,7,0.1638641699,1,5
"41",5,1,"conf_50",5000,7,0.0083746927,1,5
"42",5,1,"conf_50",7500,7,0.000514233,1,5
"43",5,1,"conf_50",250,8,2.7841844244,1,5
"44",5,1,"conf_50",500,8,2.7841844244,1,5
"45",5,1,"conf_50",1500,8,0.4831600606,1,5
"46",5,1,"conf_50",2500,8,0.1541083725,1,5
"47",5,1,"conf_50",5000,8,0.0176930891,1,5
"48",5,1,"conf_50",7500,8,0.0012197371,1,5
