"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_184",250,1,8.3718561293,1,5
"2",5,1,"conf_184",500,1,6.3577270725,1,5
"3",5,1,"conf_184",1500,1,0.8725380232,1,5
"4",5,1,"conf_184",2500,1,0.4969504416,1,5
"5",5,1,"conf_184",5000,1,0.1176766788,1,5
"6",5,1,"conf_184",7500,1,0.0161615174,1,5
"7",5,1,"conf_184",250,2,4.817363872,1,5
"8",5,1,"conf_184",500,2,4.817363872,1,5
"9",5,1,"conf_184",1500,2,2.5648218881,1,5
"10",5,1,"conf_184",2500,2,0.5053897138,1,5
"11",5,1,"conf_184",5000,2,0.097854055,1,5
"12",5,1,"conf_184",7500,2,0.0044051147,1,5
"13",5,1,"conf_184",250,3,1.2360273666,1,5
"14",5,1,"conf_184",500,3,1.2360273666,1,5
"15",5,1,"conf_184",1500,3,1.2360273666,1,5
"16",5,1,"conf_184",2500,3,0.7575773289,1,5
"17",5,1,"conf_184",5000,3,0.2917565773,1,5
"18",5,1,"conf_184",7500,3,0.0493787661,1,5
"19",5,1,"conf_184",250,4,4.9660710002,1,5
"20",5,1,"conf_184",500,4,2.7296296652,1,5
"21",5,1,"conf_184",1500,4,0.8050742143,1,5
"22",5,1,"conf_184",2500,4,0.6192679781,1,5
"23",5,1,"conf_184",5000,4,0.163900047,1,5
"24",5,1,"conf_184",7500,4,0.0272332946,1,5
"25",5,1,"conf_184",250,5,5.606709176,1,5
"26",5,1,"conf_184",500,5,2.8980152872,1,5
"27",5,1,"conf_184",1500,5,2.4362233966,1,5
"28",5,1,"conf_184",2500,5,1.3235610857,1,5
"29",5,1,"conf_184",5000,5,0.134319598,1,5
"30",5,1,"conf_184",7500,5,0.0333100688,1,5
"31",5,1,"conf_184",250,6,5.8687159734,1,5
"32",5,1,"conf_184",500,6,5.8687159734,1,5
"33",5,1,"conf_184",1500,6,5.6854344733,1,5
"34",5,1,"conf_184",2500,6,1.3201433691,1,5
"35",5,1,"conf_184",5000,6,0.0513505072,1,5
"36",5,1,"conf_184",7500,6,0.0173836023,1,5
"37",5,1,"conf_184",250,7,4.4999775415,1,5
"38",5,1,"conf_184",500,7,4.4999775415,1,5
"39",5,1,"conf_184",1500,7,2.7366559628,1,5
"40",5,1,"conf_184",2500,7,0.8590466457,1,5
"41",5,1,"conf_184",5000,7,0.2436856071,1,5
"42",5,1,"conf_184",7500,7,0.0446828228,1,5
"43",5,1,"conf_184",250,8,8.2944974779,1,5
"44",5,1,"conf_184",500,8,2.7156407264,1,5
"45",5,1,"conf_184",1500,8,2.5947180922,1,5
"46",5,1,"conf_184",2500,8,1.286806956,1,5
"47",5,1,"conf_184",5000,8,0.1137815598,1,5
"48",5,1,"conf_184",7500,8,0.0331374728,1,5
"49",5,1,"conf_184",250,9,6.6974562599,1,5
"50",5,1,"conf_184",500,9,5.7371191968,1,5
"51",5,1,"conf_184",1500,9,1.4069360522,1,5
"52",5,1,"conf_184",2500,9,0.3077477317,1,5
"53",5,1,"conf_184",5000,9,0.0862317042,1,5
"54",5,1,"conf_184",7500,9,0.0207258228,1,5
"55",5,1,"conf_184",250,10,11.6999112395,1,5
"56",5,1,"conf_184",500,10,6.9367754454,1,5
"57",5,1,"conf_184",1500,10,0.819339922,1,5
"58",5,1,"conf_184",2500,10,0.1242386288,1,5
"59",5,1,"conf_184",5000,10,0.1222357993,1,5
"60",5,1,"conf_184",7500,10,0.0215702737,1,5
"61",5,1,"conf_184",250,11,9.066437066,1,5
"62",5,1,"conf_184",500,11,3.5889999446,1,5
"63",5,1,"conf_184",1500,11,1.344011846,1,5
"64",5,1,"conf_184",2500,11,0.9627247966,1,5
"65",5,1,"conf_184",5000,11,0.0934264208,1,5
"66",5,1,"conf_184",7500,11,0.0185436842,1,5
"67",5,1,"conf_184",250,12,4.6790845327,1,5
"68",5,1,"conf_184",500,12,1.7324808488,1,5
"69",5,1,"conf_184",1500,12,1.7324808488,1,5
