,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10_2,0.03641665270632414,0.03611624414407426,0.027406419369650162,0.009775738317550365,0.030473807400453835,0.02596786807948674,0.02871742102659486,0.028396528108820315,0.06103386641415567,0.17040644474992664,0.12982404024429592,0.1041138544873766,0.007170570774080784,-0.0013100729716476306,0.1411801213714833,0.11302084869245833,0.006079316025887503,0.01376442262365577,0.10182857453235426,0.10325191612062266,0.018597450916157447,0.044431007795359294,0.053192100129048764,0.02726739332389885,0.010692103389206533,0.06285977435222347,0.17802906214751285,0.018176385907138284,-0.011825098806319365,0.021676123424159224,0.10178295824768392,0.06223398127251915,0.06552994404270418,0.036737899663378336,0.16227124848461888,0.049992211840455866,0.11691783596650361,0.022823725894543172,0.018118353909944224,0.0367617853274926,0.006127756422867966,0.04300669343014899,0.03129248134651775,0.057807201095084734,0.03445523552337818,0.08154978978856028
10_3,0.036711188884824365,0.03524116118788893,0.027714297117698558,0.010235131575605537,0.02973561266502389,0.027891776097587417,0.02883790377347269,0.03450952005451767,0.06487287476071515,0.15586151196133358,0.12750267235378215,0.09065324859001996,0.014629394621631693,0.011420169767093367,0.1305863426809741,0.10657583114888176,0.01548313581134084,0.0530484995143655,0.08926963931443806,0.10010598670084779,0.015205957481411694,0.05469127529008699,0.07291628854960498,0.023200431053522944,0.012603080236236382,0.06673475820469531,0.17960772392499663,0.002501718809658036,0.029114833559137986,0.021291882806972376,0.10462911004131374,0.06662351813421104,0.07240089523492341,0.04139744649769828,0.15774762684290394,0.0514221303702505,0.1232431490337326,0.021835497476916314,0.020326467592865115,0.03534126654463778,0.005005893359885534,0.04565009457410395,0.032602978609002686,0.056844312191962926,0.029496188103084367,0.08656147516952888
10_4,0.0397002441567371,0.03766469772330956,0.032497411465024086,0.010323970959357632,0.029954307981405175,0.028437031486697226,0.028486682699912044,0.03076094164915691,0.06716816826881084,0.17403186958405295,0.1307306148423602,0.10184507452627216,0.012751179743237077,0.009866712574317848,0.14532475456752503,0.11473067535672946,0.007892551906149464,0.04830410490906574,0.10243560516145508,0.09858679963072511,0.018361522517203896,0.04586838815823177,0.05387818524000047,0.04072506661999645,0.012385624500938648,0.06656763407280053,0.18043531819894665,0.02104636812035105,-0.002039329304555667,0.023736545253100663,0.1070271616383565,0.06924331637749293,0.07024858801212883,0.03649737296600769,0.17002830947137001,0.0494616311962976,0.11974820073556122,0.02202825115765554,0.019816401068914954,0.039449999169031524,0.0068364092046603745,0.04419624738095601,0.037732463968002346,0.06279312992185433,0.0373928347363903,0.08557741720069766
10_5,0.037120123304719824,0.040832730652506526,0.028565052153848317,0.00808563930739695,0.03513387738878002,0.027070524850769946,0.02691271054357767,0.036402215589886384,0.06779704301135892,0.16707915931344242,0.12346599890270568,0.11405135451953571,0.007003424678366323,-0.0005065392241393194,0.14292737301373498,0.11472820894119456,0.013911985339931819,-0.010976007504319535,0.1029167573260532,0.09582498322107534,0.011589398072451337,0.04843872482788225,0.028540844142023434,0.03596574036079082,-0.00868420744017517,0.05973918053167591,0.17535899896111726,0.028910622931075786,-0.0522470946930793,0.029736243733373094,0.09907897186043209,0.06361610454133497,0.06786145261232847,0.010944222865590898,0.16458980345551916,0.0789877063683889,0.11636833050898156,0.016490351723226267,0.02022210317030282,0.03634289784978151,0.007106940361359335,0.044348755027334465,0.032863914207151984,0.06441565523370572,0.03755558206275014,0.06498415658554915
11_2,0.019258775078656414,0.01984780573409894,0.01387412393904334,-0.00302760725842983,0.023198280627756387,0.008555418202435145,0.01758212688262153,0.018489744168293402,0.05581412543841469,0.07636952109973012,0.06736585449734137,0.08561207923866139,0.007626518156556768,-0.001615736540243797,0.1262891539197337,0.09838784063394697,0.00547276630148971,-0.015527434626675647,0.09196508824687946,0.08280886069329885,-0.011900713110216442,0.0383620838556665,-0.006331346148697309,0.013640335889792417,-0.014084868379873015,0.040847338539350325,0.08323506575152767,0.019569309070261436,-0.05275304491503558,0.015120347192032159,0.07764581261516944,0.049931418097952915,0.05512379895758826,-0.07662187412528992,0.1495684572664267,0.0476741467977406,0.11247465193606637,0.018247597731910772,0.007262496591507774,0.02050641252590452,0.001125122232156029,0.02602949372225092,0.015674276693627278,0.04291996257668759,0.020720875813198977,0.033727744196552084
11_3,0.01891402233483038,0.017728052194068613,0.00640446135431736,-0.009565284961636429,0.018504888445842426,0.007719400130185896,0.015857123281688746,0.008878376384270664,0.044357176334349734,0.03912919131020385,0.03465971043054634,0.07001544014007113,0.005633547218621834,-0.002093775944116468,0.11210593671291397,0.09276173232971031,0.0065547138352373534,-0.01231891134898293,0.0760387517792247,0.0787542081080805,-0.007083163385273742,0.031094558638815804,0.05922343078514364,0.0036419339098527287,0.001081544768178606,0.04352467996069432,0.04701646949419352,0.013068480224722625,0.01804874947036227,0.01800512703802559,0.06804492954733025,0.04216297459186346,0.04744327159426505,-0.06098015318250378,0.12174665431164224,0.08622132256292336,0.10681752221040616,0.014375918514705136,0.0009043418949655052,0.011067717280785568,-0.0036870474306396417,0.020806655240510265,0.016567221080082597,0.03312691652029974,0.016141833054321514,0.02909716499905437
11_4,0.013497440243983453,0.016849436006242578,0.008304245741155465,-0.007661699638422491,0.016211866983126984,0.006409383070862919,0.014832441249749929,0.010374329508825272,0.045323268804390304,0.033525972311742716,0.03477096598180746,0.06642568694268118,0.0028648292043316676,-0.003958172161357038,0.10791082723276837,0.08248756681160171,0.009694832820056296,0.020617006521134216,0.07931113271580906,0.07312211499366823,-0.008630606280909062,0.03862207172798933,0.05731082067672399,-0.001755584330018707,0.00696225374259459,0.03944195170833511,0.04489390119092786,0.007906311240906084,0.040795195617323095,0.016665503233775726,0.06712805118256575,0.04143521858413156,0.04708566165907905,-0.07065869137548449,0.12390763224422047,0.08615872169709106,0.10447075688554656,0.014670621033854506,0.001126423915760795,0.010494463287231354,-0.00493547106802428,0.017350278949310287,0.014894011013826145,0.03309847903591074,0.018267285115663605,0.03688946934777961
11_5,0.017800677267960894,0.019693446199009017,0.008537159809399777,-0.009358579917359828,0.017021603566914394,0.00744208307164714,0.015780271166393574,0.008490442714522496,0.04530238329548591,0.03180792489499602,0.03356058187804092,0.051712481364523194,0.00521069558661095,0.0014285714181231108,0.11163749583896357,0.08608464452074945,0.006288571677627312,-0.01106731419923796,0.08018659042391525,0.08487228997017249,-0.004568859460577545,0.02831516069494776,0.058154568353249045,-0.01524009645738319,0.005870999945719376,0.03754372226961951,0.040249279126084295,0.007747516435432145,0.051184621931225686,0.016849326370270187,0.06676173582473481,0.040611153229214776,0.047720569334580375,-0.058789974944599234,0.10709615446999156,0.08752359561265374,0.09456418157949745,0.013119285331402398,0.0009722000336517945,0.009181771630311981,-0.00538582191442973,0.019291186062443337,0.014399188239140187,0.03457514828459522,0.019985940130522732,0.027653697538435905
12_2,-0.009778099133184134,-0.016475062310369885,-0.024656753544105767,-0.010898981928084016,-0.01869431438424142,-0.013262925799703031,-0.016869000450832006,0.004707268281697386,0.03634253013972036,0.015668666177395235,0.00885641969066915,0.010392411304198816,0.004245593675433559,-0.0003554131925618756,0.11200207352120183,0.0843611250205073,0.0052222390088038214,-0.004376067561165113,0.06684423383213164,0.06811095155979403,-0.03814472039370613,0.0005772885893690005,0.04902969025599008,-0.03842594426763362,0.004113944573311609,-0.01376661801262033,0.03903054505301821,0.04703575109175653,0.012609241460399967,-0.03284286130757305,0.02608223071699602,0.0042377564528138945,-0.014713041090912397,-0.09024926809405462,0.07178941696931058,0.027337864784018673,0.0840590441588051,-0.010707429166698328,-0.017298798897770737,-0.018713700339297246,-0.010941989064472442,-0.017709391986082002,-0.01586959375731154,-0.023683717505779203,-0.00805431294093229,-0.002241945213797618
12_3,-0.010541081989408013,-0.012319101805163636,-0.024858667342533423,-0.00515639884938643,-0.009765553434334186,-0.01192251535933577,-0.017381350090411578,0.02344984220323757,0.028548288334552956,0.009390820426837835,0.009751116626667571,0.006479555197000608,0.004715578664925903,0.009844759474031373,0.09244891795358826,0.07012617220784177,0.012040148678670905,0.03621210739835291,0.06201463648117529,0.061985369940953675,-0.03479128931266196,0.004448764821089636,0.04773547427976974,-0.04022120140483433,-0.02083613261584068,-0.014634568298551783,0.04141880432708259,0.028711149910163238,0.014514653329967675,-0.033045561209184976,0.008264166533666857,0.0008019711103565635,-0.013934605583021755,-0.09762650946190161,0.0721327683206884,0.02844233877066436,0.08110456323965304,-0.008490689723562221,-0.016498568842060374,-0.022350655834980457,-0.014306414179932945,-0.02047113873091495,-0.014807581955209741,-0.027760076784012967,0.007873560579719127,-0.006685030267126344
