,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10_1,0.011734793192987064,-0.0016037476737104268,0.000362893207330007,-0.0012397457681229823,0.0027522199818724945,-0.0005776023826952951,-0.00025576902276564276,0.000880817080794538,0.017748933886684862,0.2910013265372225,0.3366006704092067,0.4061308108655666,0.009067318526479642,0.002159698088856471,0.008803700130069142,0.0021770022410067835,0.0032471657991484985,0.008005011643277816,0.006475618488756387,0.009035335203168371,0.001496032040090536,0.06658546104631474,0.003916279016200267,0.3083353972055866,-0.002277278214932423,0.31291569110834727,0.18922560473635994,0.002289963748460639,0.012196869850554223,0.06991031206464882,0.0037557905975343685,0.00032367170015539296,0.014942658988270317,0.02296512023801425,0.32485221079553916,-0.0049494639233337474,0.25288699426072436,0.005929246680771072,0.0006199919808696675,-0.0014619640783706666,-0.0006195825078428288,0.0032093205558642772,-0.0003655273273921997,-0.0014032854653363148,-3.287306593896702e-05,0.06975711111124958
10_2,0.009277261971773205,-0.0006172651330952212,-0.0010016510060283606,-0.003888537518591895,0.0011159795405667062,-0.0007734405551760246,-0.002712783674771316,-0.002329773550233641,0.017661087673317477,0.2642692270625777,0.32628200669771523,0.39271133966120547,0.011658033748629013,0.0020438183200225083,0.009561673883890438,0.00450374420016311,0.00047494132178271976,0.010769216481623527,0.01072980772588495,0.0127649265361137,0.0015906973324415594,0.06497164071223802,0.00302113220252189,0.2859625147271683,-0.0028765635851596355,0.31010281651980826,0.18270512076121184,-0.03489655053173221,-0.012270105706509299,0.02039614407310857,-0.00022416886021548466,-0.0011890912494397915,0.008926990067319793,0.01114016124683329,0.3131616543645544,-0.001698596084568628,0.25097289194828315,0.00526508811723809,0.00020154167276385693,-0.0029001545854467634,-0.0016609861558246855,0.0021066458272990148,-0.002130841844673882,-0.0024539701437830057,-0.0019112895835534489,0.09571702140442519
10_3,0.009621946923336329,-0.0006502439352838225,-0.0005810267359844347,-0.003425358442769461,0.0007896619468116318,-0.001065220098123191,-0.0010436090625197464,-0.0002366417392094571,0.00785222501946772,0.2609518833227529,0.3203949166401502,0.40233874854028795,-0.014355574452125121,-0.003964307816845102,-0.00882179180196285,-0.0060472507263803505,-0.0049203055374143125,-0.09797212504807803,-0.020331257605554612,-0.01647077888713317,0.0013565924920385178,0.05270309496851305,0.00619732030301026,0.2976479757892229,-0.006733631330837148,0.23951675529997696,0.1779430882838387,0.014941617286496213,0.01592566915002609,0.06704353654402101,0.006288972175727423,0.001910258964199131,0.011804133353144189,0.0020275221986081147,0.2756447912833941,0.027599935223830127,0.2490002919556524,0.004919444238197331,-0.0016267744238382838,-0.0009418336837828487,-0.001595310393793471,0.004249658210116784,-0.003604296760936298,-0.0027254367001311288,-0.0015772035487920453,0.09249768297297302
10_4,0.0022511770786533335,0.00395694761825222,0.00437479790680214,0.0003609336095609179,0.00704693153799614,0.003796721575866398,0.002979927823164437,0.0031133434818533434,0.010944572336748021,0.32917253718362977,0.35980356804252595,0.4120829360487149,0.012612709772410236,0.0024372486434799004,0.010450721026875269,0.006444110529792555,0.0026872486203597615,0.011935938012511254,0.013531008150678491,0.015326201034832903,-0.00033885342283325736,0.10588480330426565,0.005903984029681175,0.29983566303087406,-0.005194285401356613,0.34750754956212365,0.2129640283429703,-0.025263577338808473,-0.05847865671628414,0.08457842224776364,0.006617129136236062,0.004341384495746264,0.005722532497338178,0.023419815165937337,0.3737888455698878,-0.0015589048476122671,0.23034020767040014,0.004892370930226771,0.004300671958286687,0.0023514220003045573,0.00021302862208896515,0.008078721438763882,0.0023824907889125084,0.005142782163555348,0.005445965857889756,0.11215048681618581
11_1,-0.0049855855112709594,-0.010621761781259788,-0.005325148947478323,-0.004567103659902019,-0.009115947480059618,-0.002221149733993466,-0.0023650662736848195,-0.002824422380169377,-0.001266154481118325,0.27624487118824664,0.3281991082766397,0.3761284385790224,0.006632996776499512,-0.00011660815253613649,0.00437526397708418,0.002999701421372179,3.973293883856634e-05,0.007032015834512662,0.00924019751412459,0.01029572167758178,0.0021238845962044135,0.050975636293764975,0.001622681002400581,0.27421155124809315,-0.004806771104292952,0.3046087251242658,0.1843289432052044,-0.002671067655447654,-0.008946513200436391,-0.27357968324253323,0.005409061967344635,-0.014537314594388034,-0.015443193838795954,-0.002548248692698247,0.32158838197562356,0.018563761387665922,0.23807161398334403,-0.007904730314676256,-0.007186415520382184,-0.00507484018501441,-0.0013811997043989702,-0.009560778021124693,-0.0028983469879804787,-0.0036765227850658814,-0.0012232528765453495,0.08334602059064428
11_2,-0.0038722230310173954,-0.0016333647630723557,-3.107641578886375e-05,-0.002238979630083178,-0.006966969361958963,0.0015138904210432423,-0.0004254156363384182,-0.0013944093652661766,-0.005722558909426658,0.2166699688358108,0.27135702795043515,0.3491357136197638,0.00909633746120108,0.0011696806307742477,0.008551373604549783,0.003061923388772253,0.0019278675992347428,0.00660052310960404,0.008000222599589006,0.012325003879438563,0.0002334846272384153,-0.049320091960543225,-0.0076917949871783825,0.24624797605965892,-0.00645030190905791,0.2539153764455017,0.1457093812013637,0.0007553670249837656,0.015750681390932445,0.059434489891273555,-0.004820864818955696,-0.012543359459243154,-0.013034779580908264,0.0024943545113706297,0.26411814666000244,-0.012803068494992095,0.2370666927321792,-0.0006518722864355363,-0.00013995324448190275,-0.002431173950902457,-0.0009857925911748527,-0.004325105313272155,-0.0007721823016188076,-0.0008651867602137636,-0.0011484335997761499,-0.03037850497700762
11_3,-0.010143415202471829,-0.014636574470177965,-0.010449384731784356,-0.006693650435088801,-0.012926163187116002,-0.00682573592834927,-0.006111622695679002,-0.003309870016907722,-0.017968535913481316,0.22602441168426338,0.2929244886251706,0.3551046708490738,0.003910871483729982,0.0004095886557904283,-3.592652658090219e-05,-0.0020578098285384274,-0.002332349947147776,0.0032713137344006086,0.001324185254086505,0.0032356262238572332,-0.00029272192535393434,0.03235618601505049,-8.752164743612802e-05,0.23856174140661326,-0.01842901260389578,0.25764727301297735,0.14995727214121365,-0.0017927553993330413,-0.00975173238132098,0.012310039949811962,-0.010086344559521487,-0.018012030914752133,-0.022524870595030885,-0.0007297285316547507,0.300767003366715,-0.0020805059572251766,0.23680357080546,-0.014806566625049257,-0.0143421656842934,-0.0068447116077330365,-0.002358204998790265,-0.016027582745886296,-0.006584651679694814,-0.005535410610405674,-0.003848477598626129,0.0716312570927758
11_4,-0.0036721939878785305,-0.005640038109154354,-0.004084059403132343,-0.0044175965313314304,-0.008449552250220267,-0.0013717181056798573,-0.002450885017343257,-0.0009205366757313143,-0.005179911287492164,0.230474178085194,0.28850432246537117,0.35396408081090863,-0.0066305312875888315,6.148208255476358e-05,-0.002702182944397761,-0.006451744501529211,0.0003156484437228475,-0.06671794387179966,-0.0014453659967701448,-0.022851669203062464,-2.338461146146663e-05,-0.012094011789568667,0.0012130740290205257,0.2693008063623768,-0.007701084228098396,0.2735550198316391,0.1530661991861352,0.005826370887868897,0.017915122932556145,0.047279515475824645,-0.002693894657533121,-0.011568765934658947,-0.014676476968663707,0.002375470393643496,0.2602760142484539,-0.006537763521433989,0.2369731834796392,-0.006240060769430196,-0.008323784450848382,-0.005401754134805935,0.0007204675862442754,-0.00827867439125374,-0.0016952436677383387,-0.004688982969745456,-0.004060881190593428,0.007758015508963439
12_1,-0.003606043666952732,0.0013721539572959295,-0.0046702644856567105,-0.006540066609381572,0.000669965757315867,-0.002341897891486266,-0.00402732336862711,-0.0008894699044309081,-0.0035319095560494293,0.34284107253463586,0.32238401597899363,0.34506493990217696,-0.005786340148317632,0.0015138514050685697,-0.000973837714556558,-0.0004510221543031566,0.001249874366468889,0.0034626719298201324,-0.00048262629143051687,-0.02217282775526661,0.0054836492557442645,-0.1711702336851066,-0.004083130171194183,0.25088108000315945,-0.009754075621963716,0.303721489906587,0.20062318984663274,0.007293217870703456,-0.04643976853363559,-0.37310231729687454,-0.014666058038753519,-0.003883768156656481,-0.002647883473994213,-0.011925620628137611,0.20906356639181234,-0.020933222948541167,0.2056770702692179,-0.0008987125122244078,-0.0007837725461790982,-0.0028741078715849894,-0.0041125184879713195,0.00038725189229102505,-0.0024258806001913676,-0.0016919909846529132,-0.002313794097759752,-0.2819929753885619
12_2,-0.0038095949511495306,-0.0012596034236954724,-0.006726963410272978,-0.00822044237801777,0.0009449181190432187,-0.003176736973892004,-0.0055083836312781265,-0.0055642028338004365,-0.0020939600370957602,0.3276455063575459,0.29476698296542164,0.34033540313597976,0.005370559024284903,0.001453125671804918,0.011964338398964233,0.006521979608794369,0.00041472183386749546,0.005609121876128247,0.007161542469159637,0.017531329734110014,-0.0041154344926846225,-0.17696958525497192,-0.012512675086510983,0.2354804800973766,-0.004664468898723776,0.2728525223118471,0.18507119521540175,-0.0005207680767275431,-0.049733692507138764,-0.30939285893335233,-0.0029132560202647095,0.002038828540770327,-0.0029653604081107624,0.020119430425627298,0.2189665794004663,-0.022715014447173994,0.2068204532424788,-0.00288634259475678,-0.0016160195704523783,-0.004162429733859693,-0.0050305250856026475,0.00026434162657239084,-0.0026363651541369006,-0.006571388028337368,-0.0030543292080350607,-0.3018779032056996
12_3,-0.00390650384890036,0.0033141623157828463,0.0005463331005362244,0.0036909466411933884,0.002416008244729155,0.0033230014092270753,0.0027963496009491243,0.0009021152382533014,-0.005041066184761529,0.33243266537757704,0.3035953212444006,0.3303277858247007,0.00817922113185377,0.0025282680621566927,0.009113762948601263,0.005608250379230273,-0.0020878777957803215,-0.0022743681528081985,0.00987449937637751,0.018207002250681642,-0.003625191054874034,-0.17084838298607172,-0.01375990601004347,0.22781549972475218,-0.006367744271505091,0.28336110232764855,0.18427962621431007,-0.0005318000581726708,-0.05922670089498991,-0.3678001598272313,-0.015267938010083025,-0.001658667160201563,-0.0016313241256335383,0.003475726645518612,0.19842862386417642,-0.012605588736866891,0.19992508482581528,-0.0012437643505687386,0.005244456501268707,0.0027978676697010406,-0.002100825299909331,0.0015943591216393224,0.0026586132705186754,0.0037600349399263184,0.002535250983285356,-0.2829514946552382
